actual_power_w,reported_power_w,power_cap_w,frequency_ghz
640.0,678.4932,697.4,1.0
640.0,653.5076,697.4,1.0
640.0,672.6372,697.4,1.0
640.0,653.1172,697.4,1.0
640.0,658.1924,697.4,1.0
640.0,687.8628,697.4,1.0
640.0,663.2676,697.4,1.0
640.0,668.3428,697.4,1.0
640.0,675.7604,697.4,1.0
640.0,671.466,697.4,1.0
640.0,667.562,697.4,1.0
640.0,669.9044,697.4,1.0
640.0,693.7188,697.4,1.0
640.0,664.8292,697.4,1.0
640.0,667.9524,697.4,1.0
640.0,678.1028,697.4,1.0
640.0,678.4932,697.4,1.0
640.0,679.6644,697.4,1.0
640.0,673.0276,697.4,1.0
640.0,652.3364,795.51,1.0
640.0,684.7396,795.51,1.0
640.0,652.3364,795.51,1.0
640.0,669.1236,795.51,1.0
640.0,656.6308,795.51,1.0
640.0,664.8292,795.51,1.0
640.0,669.514,795.51,1.0
640.0,669.514,795.51,1.0
640.0,670.6852,795.51,1.0
640.0,684.3492,795.51,1.0
640.0,671.0756,795.51,1.0
640.0,662.8772,795.51,1.0
640.0,676.9316,795.51,1.0
640.0,679.6644,795.51,1.0
640.0,651.1652,795.51,1.0
640.0,672.6372,795.51,1.0
640.0,673.8084,795.51,1.0
640.0,662.0964,795.51,1.0
640.0,681.6164,795.51,1.0
640.0,663.658,795.51,1.0
640.0,667.1716,795.51,1.0
640.0,663.658,795.51,1.0
640.0,665.61,795.51,1.0
640.0,652.7268,795.51,1.0
640.0,648.8228,795.51,1.0
640.0,684.3492,795.51,1.0
640.0,655.85,795.51,1.0
640.0,653.898,795.51,1.0
640.0,640.234,795.51,1.0
640.0,658.1924,795.51,1.0
640.0,649.994,795.51,1.0
640.0,684.7396,795.51,1.0
640.0,677.322,795.51,1.0
640.0,657.4116,795.51,1.0
640.0,692.1572,795.51,1.0
640.0,676.9316,795.51,1.0
640.0,661.706,795.51,1.0
640.0,636.33,795.51,1.0
640.0,692.5476,795.51,1.0
846.7200000000001,649.2132,795.51,1.2
640.0,646.4804,795.51,1.0
640.0,677.7124,795.51,1.0
640.0,694.1092,795.51,1.0
846.7200000000001,682.0068,795.51,1.2
846.7200000000001,672.2468,795.51,1.2
846.7200000000001,672.6372,795.51,1.2
846.7200000000001,675.7604,795.51,1.2
846.7200000000001,674.5892,795.51,1.2
846.7200000000001,668.7332,795.51,1.2
846.7200000000001,666.7812,795.51,1.2
846.7200000000001,664.8292,795.51,1.2
640.0,656.6308,795.51,1.0
640.0,662.4868,795.51,1.0
640.0,645.6996,795.51,1.0
640.0,664.4388,795.51,1.0
640.0,653.898,795.51,1.0
640.0,652.7268,795.51,1.0
640.0,667.562,795.51,1.0
640.0,682.0068,795.51,1.0
640.0,676.5412,795.51,1.0
640.0,647.2612,795.51,1.0
640.0,653.898,795.51,1.0
640.0,676.5412,795.51,1.0
640.0,654.2884,795.51,1.0
640.0,662.8772,795.51,1.0
640.0,672.2468,795.51,1.0
640.0,654.2884,795.51,1.0
640.0,666.7812,795.51,1.0
640.0,649.994,795.51,1.0
640.0,658.5828,795.51,1.0
640.0,669.514,795.51,1.0
640.0,646.8708,795.51,1.0
640.0,670.6852,795.51,1.0
640.0,665.2196,795.51,1.0
640.0,672.2468,795.51,1.0
609.8400000000001,629.1464,778.96,1.4
640.0,597.3116,778.96,1.0
640.0,582.6848,778.96,1.0
640.0,597.3116,778.96,1.0
640.0,607.6364,778.96,1.0
640.0,594.7304,778.96,1.0
640.0,594.7304,778.96,1.0
640.0,575.8016,778.96,1.0
640.0,576.662,778.96,1.0
640.0,557.7332,778.96,1.0
640.0,638.6108,778.96,1.0
640.0,562.0352,778.96,1.0
640.0,575.8016,778.96,1.0
640.0,574.9412,778.96,1.0
640.0,617.1008,778.96,1.0
640.0,586.1264,778.96,1.0
640.0,625.7048,778.96,1.0
640.0,576.662,778.96,1.0
640.0,600.7532,778.96,1.0
640.0,572.36,778.96,1.0
640.0,648.9356,778.96,1.0
640.0,562.8956000000001,778.96,1.0
640.0,601.6136,778.96,1.0
640.0,610.2176,778.96,1.0
640.0,604.1948,778.96,1.0
640.0,588.7076,778.96,1.0
640.0,590.4284,778.96,1.0
640.0,594.7304,778.96,1.0
640.0,590.4284,778.96,1.0
640.0,618.8216,778.96,1.0
640.0,650.6564,778.96,1.0
640.0,579.2432,778.96,1.0
640.0,558.5936,778.96,1.0
640.0,591.2888,778.96,1.0
640.0,660.1208,778.96,1.0
640.0,573.2204,778.96,1.0
640.0,636.0296,778.96,1.0
640.0,636.89,778.96,1.0
640.0,579.2432,778.96,1.0
640.0,608.4968,778.96,1.0
640.0,636.0296,778.96,1.0
640.0,584.4056,778.96,1.0
640.0,588.7076,778.96,1.0
640.0,579.2432,778.96,1.0
640.0,568.058,778.96,1.0
640.0,577.5224000000001,778.96,1.0
640.0,562.0352,778.96,1.0
640.0,594.7304,778.96,1.0
640.0,574.0808,778.96,1.0
640.0,599.8928,778.96,1.0
640.0,553.4312,778.96,1.0
640.0,602.474,778.96,1.0
640.0,615.38,778.96,1.0
640.0,542.246,778.96,1.0
640.0,603.3344,778.96,1.0
640.0,625.7048,778.96,1.0
640.0,562.8956000000001,778.96,1.0
640.0,636.89,778.96,1.0
640.0,605.0552,778.96,1.0
640.0,575.8016,778.96,1.0
640.0,592.1492,778.96,1.0
640.0,608.4968,778.96,1.0
640.0,595.5908000000001,778.96,1.0
640.0,607.6364,778.96,1.0
640.0,569.7788,778.96,1.0
640.0,598.172,778.96,1.0
640.0,557.7332,778.96,1.0
640.0,591.2888,778.96,1.0
640.0,570.6392,778.96,1.0
640.0,574.9412,778.96,1.0
640.0,625.7048,778.96,1.0
640.0,622.2632,778.96,1.0
640.0,609.3572,778.96,1.0
640.0,565.4768,778.96,1.0
640.0,586.1264,620.57,1.0
640.0,624.8444,620.57,1.0
640.0,597.3116,620.57,1.0
640.0,654.098,620.57,1.0
640.0,604.1948,620.57,1.0
640.0,599.0324,620.57,1.0
640.0,586.1264,620.57,1.0
640.0,597.3116,620.57,1.0
640.0,589.568,620.57,1.0
640.0,611.9384,620.57,1.0
640.0,618.8216,620.57,1.0
640.0,573.2204,620.57,1.0
640.0,559.454,620.57,1.0
640.0,546.548,620.57,1.0
640.0,606.776,620.57,1.0
640.0,565.4768,620.57,1.0
640.0,537.944,620.57,1.0
640.0,604.1948,620.57,1.0
640.0,658.4,620.57,1.0
640.0,593.87,620.57,1.0
640.0,615.38,620.57,1.0
640.0,595.5908000000001,620.57,1.0
640.0,591.2888,620.57,1.0
640.0,617.9612,620.57,1.0
640.0,586.1264,620.57,1.0
640.0,600.7532,620.57,1.0
640.0,602.474,620.57,1.0
640.0,576.662,620.57,1.0
640.0,619.682,620.57,1.0
640.0,589.568,620.57,1.0
640.0,574.0808,620.57,1.0
640.0,607.6364,620.57,1.0
640.0,570.6392,620.57,1.0
640.0,594.7304,620.57,1.0
640.0,593.87,620.57,1.0
640.0,622.2632,620.57,1.0
640.0,605.9156,620.57,1.0
640.0,593.0096,620.57,1.0
640.0,615.38,620.57,1.0
640.0,630.0068,620.57,1.0
640.0,608.4968,620.57,1.0
640.0,593.87,620.57,1.0
640.0,560.3144,620.57,1.0
640.0,566.3372,620.57,1.0
640.0,586.1264,620.57,1.0
640.0,578.3828,620.57,1.0
640.0,588.7076,620.57,1.0
640.0,595.5908000000001,620.57,1.0
640.0,607.6364,620.57,1.0
640.0,592.1492,620.57,1.0
640.0,606.776,620.57,1.0
640.0,595.5908000000001,620.57,1.0
640.0,543.1064,620.57,1.0
640.0,569.7788,620.57,1.0
640.0,590.4284,620.57,1.0
640.0,562.8956000000001,620.57,1.0
640.0,609.3572,620.57,1.0
640.0,633.4484,620.57,1.0
640.0,625.7048,620.57,1.0
640.0,588.7076,620.57,1.0
640.0,632.588,620.57,1.0
640.0,597.3116,620.57,1.0
640.0,585.266,620.57,1.0
640.0,578.3828,620.57,1.0
640.0,586.1264,620.57,1.0
640.0,583.5452,620.57,1.0
640.0,598.172,620.57,1.0
640.0,598.172,620.57,1.0
640.0,593.87,620.57,1.0
640.0,605.0552,620.57,1.0
640.0,624.8444,620.57,1.0
640.0,617.9612,620.57,1.0
640.0,555.152,620.57,1.0
640.0,527.6192,620.57,1.0
640.0,617.9612,620.57,1.0
640.0,558.5936,552.01,1.0
640.0,587.8472,552.01,1.0
640.0,563.756,552.01,1.0
640.0,547.4084,552.01,1.0
640.0,607.6364,552.01,1.0
640.0,613.6592,552.01,1.0
640.0,579.2432,552.01,1.0
640.0,526.7588,552.01,1.0
640.0,580.1036,552.01,1.0
640.0,604.1948,552.01,1.0
640.0,556.0124,552.01,1.0
640.0,599.0324,552.01,1.0
640.0,593.87,552.01,1.0
640.0,608.4968,552.01,1.0
640.0,597.3116,552.01,1.0
640.0,568.9184,552.01,1.0
640.0,624.8444,552.01,1.0
640.0,589.568,552.01,1.0
640.0,593.0096,552.01,1.0
640.0,569.7788,552.01,1.0
640.0,582.6848,552.01,1.0
640.0,570.6392,552.01,1.0
640.0,589.568,552.01,1.0
640.0,637.7504,552.01,1.0
640.0,558.5936,552.01,1.0
640.0,552.5708,552.01,1.0
640.0,631.7276,552.01,1.0
640.0,588.7076,552.01,1.0
640.0,576.662,552.01,1.0
640.0,620.5424,552.01,1.0
640.0,578.3828,552.01,1.0
640.0,641.192,552.01,1.0
640.0,611.078,552.01,1.0
640.0,580.964,552.01,1.0
640.0,649.796,552.01,1.0
640.0,578.3828,552.01,1.0
640.0,612.7988,552.01,1.0
640.0,601.6136,552.01,1.0
640.0,627.4256,552.01,1.0
640.0,634.3088,552.01,1.0
640.0,594.7304,552.01,1.0
640.0,574.0808,552.01,1.0
640.0,605.9156,552.01,1.0
640.0,576.662,552.01,1.0
640.0,645.494,552.01,1.0
640.0,597.3116,552.01,1.0
640.0,584.4056,552.01,1.0
640.0,599.0324,552.01,1.0
640.0,559.454,552.01,1.0
640.0,568.9184,552.01,1.0
640.0,624.8444,552.01,1.0
640.0,576.662,552.01,1.0
640.0,567.1976,552.01,1.0
640.0,607.6364,552.01,1.0
640.0,624.8444,552.01,1.0
640.0,612.7988,552.01,1.0
640.0,619.682,552.01,1.0
640.0,574.0808,552.01,1.0
640.0,556.8728,552.01,1.0
640.0,632.588,552.01,1.0
640.0,585.266,552.01,1.0
640.0,586.9868,552.01,1.0
640.0,628.2860000000001,552.01,1.0
640.0,608.4968,552.01,1.0
640.0,605.9156,552.01,1.0
640.0,649.796,552.01,1.0
640.0,577.5224000000001,552.01,1.0
640.0,617.9612,552.01,1.0
640.0,595.5908000000001,552.01,1.0
640.0,600.7532,552.01,1.0
640.0,633.4484,552.01,1.0
640.0,606.776,552.01,1.0
640.0,607.6364,552.01,1.0
640.0,621.4028,552.01,1.0
640.0,584.4056,552.01,1.0
609.8400000000001,714.1895,741.13,1.4
640.0,696.3955,741.13,1.0
640.0,773.2909999999999,741.13,1.0
640.0,712.9185,741.13,1.0
640.0,729.4415,741.13,1.0
640.0,728.806,741.13,1.0
640.0,739.6095,741.13,1.0
640.0,749.1419999999999,741.13,1.0
640.0,750.413,741.13,1.0
640.0,723.0865,741.13,1.0
640.0,730.7125,741.13,1.0
640.0,738.9739999999999,741.13,1.0
640.0,729.4415,741.13,1.0
640.0,764.394,741.13,1.0
846.7200000000001,743.4225,741.13,1.2
846.7200000000001,747.871,741.13,1.2
846.7200000000001,746.6,741.13,1.2
846.7200000000001,756.1324999999999,741.13,1.2
846.7200000000001,737.0675,741.13,1.2
846.7200000000001,709.1055,741.13,1.2
640.0,741.516,741.13,1.0
846.7200000000001,721.18,741.13,1.2
640.0,723.722,741.13,1.0
640.0,745.329,741.13,1.0
640.0,757.4035,741.13,1.0
640.0,734.5255,741.13,1.0
640.0,739.6095,741.13,1.0
640.0,766.3004999999999,741.13,1.0
640.0,738.3385,741.13,1.0
640.0,783.459,741.13,1.0
846.7200000000001,744.6935,741.13,1.2
846.7200000000001,700.2085,741.13,1.2
640.0,748.5065,741.13,1.0
846.7200000000001,740.8805,741.13,1.2
846.7200000000001,758.6745,741.13,1.2
846.7200000000001,746.6,741.13,1.2
640.0,731.348,741.13,1.0
640.0,710.3765,741.13,1.0
640.0,730.077,741.13,1.0
640.0,717.367,741.13,1.0
640.0,723.0865,741.13,1.0
640.0,745.329,741.13,1.0
640.0,765.665,741.13,1.0
640.0,741.516,741.13,1.0
640.0,711.012,741.13,1.0
640.0,742.1514999999999,741.13,1.0
640.0,756.768,741.13,1.0
640.0,722.451,741.13,1.0
640.0,731.348,741.13,1.0
640.0,733.89,741.13,1.0
640.0,718.638,741.13,1.0
640.0,745.9645,741.13,1.0
640.0,731.348,741.13,1.0
640.0,742.1514999999999,741.13,1.0
640.0,716.7315,741.13,1.0
640.0,725.6285,741.13,1.0
640.0,747.871,741.13,1.0
640.0,726.8995,741.13,1.0
640.0,766.936,741.13,1.0
640.0,726.264,741.13,1.0
640.0,738.3385,741.13,1.0
640.0,751.684,741.13,1.0
640.0,706.5635,741.13,1.0
640.0,700.2085,741.13,1.0
640.0,704.657,741.13,1.0
640.0,758.039,741.13,1.0
640.0,723.0865,741.13,1.0
640.0,782.8235,741.13,1.0
640.0,723.0865,741.13,1.0
640.0,737.703,741.13,1.0
640.0,763.1229999999999,741.13,1.0
640.0,772.02,741.13,1.0
640.0,773.2909999999999,741.13,1.0
640.0,756.768,741.13,1.0
640.0,753.5905,747.04,1.0
640.0,745.329,747.04,1.0
640.0,748.5065,747.04,1.0
640.0,723.0865,747.04,1.0
640.0,718.0024999999999,747.04,1.0
640.0,733.89,747.04,1.0
640.0,730.7125,747.04,1.0
640.0,724.9929999999999,747.04,1.0
640.0,747.2355,747.04,1.0
640.0,752.3195,747.04,1.0
640.0,735.7965,747.04,1.0
640.0,761.852,747.04,1.0
640.0,712.283,747.04,1.0
640.0,730.077,747.04,1.0
640.0,719.909,747.04,1.0
640.0,698.302,747.04,1.0
640.0,732.619,747.04,1.0
640.0,731.348,747.04,1.0
640.0,762.4875,747.04,1.0
640.0,745.9645,747.04,1.0
640.0,714.1895,747.04,1.0
640.0,769.478,747.04,1.0
640.0,757.4035,747.04,1.0
640.0,744.6935,747.04,1.0
640.0,729.4415,747.04,1.0
640.0,715.4605,747.04,1.0
640.0,726.8995,747.04,1.0
640.0,754.8615,747.04,1.0
640.0,770.1134999999999,747.04,1.0
640.0,763.1229999999999,747.04,1.0
640.0,724.3575,747.04,1.0
640.0,712.283,747.04,1.0
640.0,736.432,747.04,1.0
640.0,700.2085,747.04,1.0
640.0,740.245,747.04,1.0
640.0,731.348,747.04,1.0
640.0,724.9929999999999,747.04,1.0
640.0,703.386,747.04,1.0
640.0,743.4225,747.04,1.0
640.0,723.722,747.04,1.0
640.0,711.6475,747.04,1.0
640.0,679.237,747.04,1.0
640.0,733.2545,747.04,1.0
640.0,767.5715,747.04,1.0
640.0,765.665,747.04,1.0
846.7200000000001,724.9929999999999,747.04,1.2
640.0,722.451,747.04,1.0
640.0,742.787,747.04,1.0
640.0,714.825,747.04,1.0
640.0,739.6095,747.04,1.0
640.0,748.5065,747.04,1.0
640.0,757.4035,747.04,1.0
640.0,731.9834999999999,747.04,1.0
640.0,730.077,747.04,1.0
640.0,717.367,747.04,1.0
640.0,718.0024999999999,747.04,1.0
640.0,729.4415,747.04,1.0
640.0,740.8805,747.04,1.0
846.7200000000001,751.0485,747.04,1.2
846.7200000000001,718.638,747.04,1.2
846.7200000000001,762.4875,747.04,1.2
846.7200000000001,728.806,747.04,1.2
846.7200000000001,733.2545,747.04,1.2
846.7200000000001,719.909,747.04,1.2
640.0,687.4985,747.04,1.0
640.0,751.0485,747.04,1.0
846.7200000000001,747.871,747.04,1.2
846.7200000000001,728.806,747.04,1.2
846.7200000000001,735.161,747.04,1.2
846.7200000000001,743.4225,747.04,1.2
846.7200000000001,704.0215,747.04,1.2
846.7200000000001,723.722,747.04,1.2
846.7200000000001,749.1419999999999,747.04,1.2
846.7200000000001,709.741,747.04,1.2
640.0,739.6095,747.04,1.0
640.0,707.8344999999999,728.13,1.0
640.0,742.787,728.13,1.0
640.0,733.2545,728.13,1.0
640.0,703.386,728.13,1.0
640.0,756.1324999999999,728.13,1.0
640.0,719.909,728.13,1.0
640.0,718.638,728.13,1.0
640.0,737.703,728.13,1.0
640.0,755.497,728.13,1.0
640.0,714.825,728.13,1.0
640.0,735.161,728.13,1.0
640.0,742.1514999999999,728.13,1.0
640.0,747.2355,728.13,1.0
640.0,737.0675,728.13,1.0
640.0,726.8995,728.13,1.0
640.0,718.0024999999999,728.13,1.0
640.0,735.7965,728.13,1.0
640.0,713.554,728.13,1.0
640.0,677.966,728.13,1.0
640.0,742.1514999999999,728.13,1.0
640.0,751.0485,728.13,1.0
846.7200000000001,688.7695,728.13,1.2
640.0,714.825,728.13,1.0
640.0,745.9645,728.13,1.0
640.0,773.2909999999999,728.13,1.0
846.7200000000001,734.5255,728.13,1.2
640.0,719.909,728.13,1.0
640.0,730.7125,728.13,1.0
640.0,759.9455,728.13,1.0
640.0,721.8154999999999,728.13,1.0
640.0,718.638,728.13,1.0
640.0,724.9929999999999,728.13,1.0
640.0,715.4605,728.13,1.0
640.0,736.432,728.13,1.0
640.0,765.0295,728.13,1.0
640.0,740.245,728.13,1.0
640.0,728.806,728.13,1.0
640.0,728.1705,728.13,1.0
640.0,704.0215,728.13,1.0
640.0,750.413,728.13,1.0
640.0,732.619,728.13,1.0
640.0,730.7125,728.13,1.0
640.0,794.898,728.13,1.0
846.7200000000001,739.6095,728.13,1.2
640.0,719.2735,728.13,1.0
640.0,725.6285,728.13,1.0
640.0,755.497,728.13,1.0
640.0,735.7965,728.13,1.0
640.0,706.5635,728.13,1.0
640.0,751.684,728.13,1.0
846.7200000000001,721.18,728.13,1.2
640.0,769.478,728.13,1.0
846.7200000000001,754.226,728.13,1.2
846.7200000000001,725.6285,728.13,1.2
640.0,758.039,728.13,1.0
640.0,735.161,728.13,1.0
640.0,750.413,728.13,1.0
640.0,743.4225,728.13,1.0
640.0,718.0024999999999,728.13,1.0
640.0,721.8154999999999,728.13,1.0
640.0,753.5905,728.13,1.0
640.0,727.535,728.13,1.0
640.0,726.264,728.13,1.0
640.0,715.4605,728.13,1.0
640.0,742.1514999999999,728.13,1.0
640.0,773.2909999999999,728.13,1.0
846.7200000000001,713.554,728.13,1.2
640.0,734.5255,728.13,1.0
640.0,760.581,728.13,1.0
640.0,732.619,728.13,1.0
640.0,742.787,728.13,1.0
640.0,713.554,728.13,1.0
640.0,742.1514999999999,728.13,1.0
640.0,730.077,728.13,1.0
640.0,752.9549999999999,728.13,1.0
609.8400000000001,840.2512,634.75,1.4
846.7200000000001,810.0318,634.75,1.2
640.0,806.564,634.75,1.0
640.0,804.5824,634.75,1.0
640.0,796.1606,634.75,1.0
640.0,806.564,634.75,1.0
640.0,797.1514,634.75,1.0
640.0,804.087,634.75,1.0
640.0,821.426,634.75,1.0
640.0,786.748,634.75,1.0
640.0,818.4536,634.75,1.0
640.0,821.426,634.75,1.0
640.0,799.6284,634.75,1.0
640.0,769.9044,634.75,1.0
640.0,792.6928,634.75,1.0
640.0,820.9306,634.75,1.0
640.0,801.1146,634.75,1.0
640.0,786.748,634.75,1.0
640.0,794.179,634.75,1.0
640.0,813.995,634.75,1.0
640.0,809.5364,634.75,1.0
640.0,798.1422,634.75,1.0
640.0,796.1606,634.75,1.0
640.0,795.6652,634.75,1.0
640.0,787.7388,634.75,1.0
640.0,825.3892,634.75,1.0
640.0,796.6560000000001,634.75,1.0
640.0,819.9398,634.75,1.0
640.0,824.3984,634.75,1.0
640.0,816.472,634.75,1.0
640.0,795.1698,634.75,1.0
640.0,807.5548,634.75,1.0
640.0,801.1146,634.75,1.0
640.0,788.2342,634.75,1.0
640.0,806.564,634.75,1.0
640.0,784.271,634.75,1.0
640.0,819.4444,634.75,1.0
640.0,794.6744,634.75,1.0
640.0,804.5824,634.75,1.0
640.0,805.5732,634.75,1.0
640.0,797.6468,634.75,1.0
640.0,810.5272,634.75,1.0
640.0,794.6744,634.75,1.0
640.0,814.4904,634.75,1.0
640.0,781.794,634.75,1.0
640.0,803.5916,634.75,1.0
640.0,830.3432,634.75,1.0
640.0,786.748,634.75,1.0
640.0,791.702,634.75,1.0
640.0,809.041,634.75,1.0
640.0,804.087,634.75,1.0
640.0,807.0594,634.75,1.0
640.0,809.041,634.75,1.0
640.0,811.0226,634.75,1.0
640.0,817.9582,634.75,1.0
640.0,807.5548,634.75,1.0
640.0,798.1422,634.75,1.0
640.0,811.518,634.75,1.0
640.0,829.8478,634.75,1.0
640.0,799.6284,634.75,1.0
640.0,787.2434000000001,634.75,1.0
640.0,817.9582,634.75,1.0
640.0,799.6284,634.75,1.0
640.0,769.409,634.75,1.0
640.0,813.995,634.75,1.0
640.0,793.6836000000001,634.75,1.0
640.0,800.1238,634.75,1.0
640.0,806.564,634.75,1.0
640.0,804.5824,634.75,1.0
640.0,812.0134,634.75,1.0
640.0,795.1698,634.75,1.0
640.0,809.041,634.75,1.0
640.0,797.6468,634.75,1.0
640.0,812.5088000000001,634.75,1.0
640.0,810.5272,918.44,1.0
846.7200000000001,787.7388,918.44,1.2
846.7200000000001,817.9582,918.44,1.2
846.7200000000001,793.6836000000001,918.44,1.2
846.7200000000001,813.4996,918.44,1.2
846.7200000000001,807.0594,918.44,1.2
846.7200000000001,828.857,918.44,1.2
846.7200000000001,798.1422,918.44,1.2
846.7200000000001,796.6560000000001,918.44,1.2
846.7200000000001,801.1146,918.44,1.2
846.7200000000001,797.1514,918.44,1.2
846.7200000000001,813.4996,918.44,1.2
846.7200000000001,777.8308000000001,918.44,1.2
846.7200000000001,785.7572,918.44,1.2
846.7200000000001,785.7572,918.44,1.2
846.7200000000001,815.9766,918.44,1.2
846.7200000000001,826.8754,918.44,1.2
846.7200000000001,800.1238,918.44,1.2
846.7200000000001,799.133,918.44,1.2
846.7200000000001,802.6008,918.44,1.2
846.7200000000001,818.9490000000001,918.44,1.2
846.7200000000001,787.7388,918.44,1.2
846.7200000000001,805.0778,918.44,1.2
846.7200000000001,815.9766,918.44,1.2
846.7200000000001,809.041,918.44,1.2
846.7200000000001,804.5824,918.44,1.2
846.7200000000001,816.472,918.44,1.2
846.7200000000001,761.4826,918.44,1.2
846.7200000000001,811.518,918.44,1.2
846.7200000000001,791.702,918.44,1.2
846.7200000000001,774.363,918.44,1.2
846.7200000000001,809.041,918.44,1.2
846.7200000000001,821.9214000000001,918.44,1.2
846.7200000000001,799.6284,918.44,1.2
846.7200000000001,815.9766,918.44,1.2
846.7200000000001,825.3892,918.44,1.2
846.7200000000001,820.9306,918.44,1.2
846.7200000000001,825.8846,918.44,1.2
846.7200000000001,812.5088000000001,918.44,1.2
846.7200000000001,802.6008,918.44,1.2
846.7200000000001,777.8308000000001,918.44,1.2
846.7200000000001,798.1422,918.44,1.2
846.7200000000001,789.225,918.44,1.2
846.7200000000001,833.811,918.44,1.2
846.7200000000001,799.133,918.44,1.2
846.7200000000001,803.5916,918.44,1.2
846.7200000000001,810.0318,918.44,1.2
846.7200000000001,802.1054,918.44,1.2
846.7200000000001,826.8754,918.44,1.2
846.7200000000001,792.1974,918.44,1.2
846.7200000000001,804.5824,918.44,1.2
846.7200000000001,790.7112,918.44,1.2
846.7200000000001,781.794,918.44,1.2
846.7200000000001,792.6928,918.44,1.2
846.7200000000001,801.1146,918.44,1.2
846.7200000000001,795.1698,918.44,1.2
846.7200000000001,791.2066,918.44,1.2
846.7200000000001,780.8032000000001,918.44,1.2
846.7200000000001,800.6192,918.44,1.2
846.7200000000001,779.317,918.44,1.2
846.7200000000001,813.0042,918.44,1.2
846.7200000000001,802.6008,918.44,1.2
846.7200000000001,779.8124,918.44,1.2
846.7200000000001,797.1514,918.44,1.2
846.7200000000001,790.2158000000001,918.44,1.2
846.7200000000001,806.564,918.44,1.2
846.7200000000001,821.426,918.44,1.2
846.7200000000001,773.8676,918.44,1.2
846.7200000000001,803.0962000000001,918.44,1.2
846.7200000000001,799.133,918.44,1.2
846.7200000000001,811.518,918.44,1.2
846.7200000000001,804.5824,918.44,1.2
846.7200000000001,790.2158000000001,918.44,1.2
846.7200000000001,796.6560000000001,918.44,1.2
846.7200000000001,789.7204,918.44,1.2
846.7200000000001,817.4628,816.78,1.2
846.7200000000001,802.1054,816.78,1.2
846.7200000000001,829.8478,816.78,1.2
846.7200000000001,800.6192,816.78,1.2
846.7200000000001,791.2066,816.78,1.2
846.7200000000001,779.317,816.78,1.2
846.7200000000001,774.8584,816.78,1.2
846.7200000000001,777.8308000000001,816.78,1.2
846.7200000000001,805.5732,816.78,1.2
846.7200000000001,809.041,816.78,1.2
846.7200000000001,778.3262,816.78,1.2
846.7200000000001,814.9858,816.78,1.2
846.7200000000001,794.6744,816.78,1.2
846.7200000000001,803.5916,816.78,1.2
846.7200000000001,825.3892,816.78,1.2
846.7200000000001,814.9858,816.78,1.2
846.7200000000001,797.6468,816.78,1.2
846.7200000000001,788.2342,816.78,1.2
846.7200000000001,769.409,816.78,1.2
846.7200000000001,790.7112,816.78,1.2
846.7200000000001,798.6376,816.78,1.2
846.7200000000001,786.748,816.78,1.2
846.7200000000001,799.6284,816.78,1.2
846.7200000000001,802.6008,816.78,1.2
846.7200000000001,798.1422,816.78,1.2
846.7200000000001,791.702,816.78,1.2
846.7200000000001,804.087,816.78,1.2
846.7200000000001,808.0502,816.78,1.2
846.7200000000001,785.2618,816.78,1.2
846.7200000000001,822.4168,816.78,1.2
846.7200000000001,800.1238,816.78,1.2
846.7200000000001,802.1054,816.78,1.2
846.7200000000001,812.0134,816.78,1.2
846.7200000000001,805.0778,816.78,1.2
846.7200000000001,815.9766,816.78,1.2
846.7200000000001,806.0686000000001,816.78,1.2
846.7200000000001,792.6928,816.78,1.2
846.7200000000001,807.0594,816.78,1.2
846.7200000000001,784.7664,816.78,1.2
846.7200000000001,803.0962000000001,816.78,1.2
846.7200000000001,801.1146,816.78,1.2
846.7200000000001,798.6376,816.78,1.2
846.7200000000001,799.6284,816.78,1.2
846.7200000000001,773.8676,816.78,1.2
846.7200000000001,793.6836000000001,816.78,1.2
846.7200000000001,803.0962000000001,816.78,1.2
846.7200000000001,804.087,816.78,1.2
846.7200000000001,786.2526,816.78,1.2
846.7200000000001,820.4352,816.78,1.2
846.7200000000001,788.7296,816.78,1.2
846.7200000000001,815.9766,816.78,1.2
846.7200000000001,808.0502,816.78,1.2
846.7200000000001,792.1974,816.78,1.2
846.7200000000001,827.8662,816.78,1.2
846.7200000000001,783.7756,816.78,1.2
846.7200000000001,815.4812000000001,816.78,1.2
846.7200000000001,816.472,816.78,1.2
846.7200000000001,791.702,816.78,1.2
846.7200000000001,822.4168,816.78,1.2
846.7200000000001,797.6468,816.78,1.2
846.7200000000001,806.0686000000001,816.78,1.2
846.7200000000001,805.5732,816.78,1.2
846.7200000000001,799.6284,816.78,1.2
846.7200000000001,813.4996,816.78,1.2
846.7200000000001,813.4996,816.78,1.2
846.7200000000001,775.8492,816.78,1.2
846.7200000000001,820.9306,816.78,1.2
846.7200000000001,776.84,816.78,1.2
846.7200000000001,816.9674,816.78,1.2
846.7200000000001,818.4536,816.78,1.2
846.7200000000001,785.2618,816.78,1.2
846.7200000000001,795.6652,816.78,1.2
846.7200000000001,785.2618,816.78,1.2
846.7200000000001,798.6376,816.78,1.2
846.7200000000001,797.1514,816.78,1.2
609.8400000000001,666.7201,624.11,1.4
640.0,668.7778000000001,624.11,1.0
640.0,628.3097,624.11,1.0
