task_id,arrival_step,scheduled_start_step,execution_time_steps,end_step,arrival_time,deadline,task_type,cpu_demand,memory_demand,bandwidth_demand,priority,datacenter_id,server_room_id,rack_id,server_id,global_server_id,waiting_time_steps,deadline_violation,sample_marker
j866327,33.0,221.0,8.0,229.0,7,23,delay_tolerant,3.0,4.0,0.5,2,3,5,4,2,3542,188.0,False,0.24748425
j394307,33.0,221.0,11.0,232.0,7,23,delay_tolerant,4.0,4.0,0.5,2,0,6,7,8,678,188.0,False,0.42363271
j585459,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,6,4,1,1641,188.0,False,0.02045922
j854452,33.0,221.0,9.0,230.0,7,23,delay_tolerant,2.0,4.0,0.5,2,2,6,2,8,2628,188.0,False,0.8105938
j867952,33.0,221.0,24.0,245.0,7,23,delay_tolerant,9.0,4.5,0.5,2,3,6,7,6,3676,188.0,False,0.83000777
j210271,33.0,221.0,24.0,245.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,7,1,2,712,188.0,False,0.39467024
j499721,33.0,221.0,13.0,234.0,7,23,delay_tolerant,17.0,8.5,0.5,2,1,7,8,2,1782,188.0,False,0.20178395
j459510,33.0,221.0,15.0,236.0,7,23,delay_tolerant,14.0,7.0,0.5,2,2,7,6,1,2761,188.0,False,0.89235804
j622045,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,7,2,4,3724,188.0,False,0.67855609
j258600,33.0,221.0,30.0,251.0,7,23,delay_tolerant,21.0,10.5,0.5,2,0,8,9,9,899,188.0,False,0.52386178
j254644,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,8,8,7,1887,188.0,False,0.39239781
j30562,33.0,221.0,9.0,230.0,7,23,delay_tolerant,8.0,4.0,0.5,2,2,8,7,9,2879,188.0,False,0.53927685
j231232,33.0,221.0,14.0,235.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,8,9,9,3899,188.0,False,0.24951154
j806800,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,0,9,4,8,948,3.0,False,0.44960008
j538194,33.0,164.0,5.0,169.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,9,1,9,1919,131.0,False,0.68589772
j271646,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,9,4,0,2940,188.0,False,0.41135886
j399138,33.0,221.0,15.0,236.0,7,23,delay_tolerant,14.0,7.0,0.5,2,3,9,6,8,3968,188.0,False,0.68495457
j559515,33.0,221.0,12.0,233.0,7,23,delay_tolerant,11.0,5.5,0.5,2,0,0,1,2,12,188.0,False,0.73872557
j690927,33.0,221.0,11.0,232.0,7,23,delay_tolerant,4.0,4.0,0.5,2,1,0,7,5,1075,188.0,False,0.75371191
j857271,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,0,6,1,2061,188.0,False,0.56917793
j824176,33.0,221.0,8.0,229.0,7,23,delay_tolerant,6.0,4.0,0.5,2,3,0,0,4,3004,188.0,False,0.18438798
j214832,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,1,0,8,108,188.0,False,0.70055969
j99434,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,1,6,7,1167,188.0,False,0.81928106
j79723,33.0,221.0,10.0,231.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,1,3,2,2132,188.0,False,0.09428884
j826719,33.0,221.0,13.0,234.0,7,23,delay_tolerant,7.0,4.0,0.5,2,3,1,5,8,3158,188.0,False,0.89596597
j850814,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,2,6,8,268,188.0,False,0.94130069
j669578,33.0,192.0,7.0,199.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,2,4,8,1248,159.0,False,0.66823594
j585459,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,2,1,0,2210,188.0,False,0.11106488
j346735,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,2,6,2,3262,188.0,False,0.6536908
j643619,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,3,4,7,347,188.0,False,0.35606841
j177899,33.0,192.0,6.0,198.0,7,23,delay_tolerant,4.0,4.0,0.5,2,1,3,1,6,1316,159.0,False,0.30364557
j392253,33.0,221.0,16.0,237.0,7,23,delay_tolerant,12.0,6.0,0.5,2,2,3,5,6,2356,188.0,False,0.03676401
j713636,33.0,221.0,15.0,236.0,7,23,delay_tolerant,8.0,4.0,0.5,2,3,3,9,3,3393,188.0,False,0.72483409
j571782,33.0,221.0,15.0,236.0,7,23,delay_tolerant,13.0,6.5,0.5,2,0,4,8,6,486,188.0,False,0.56667993
j556274,33.0,221.0,30.0,251.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,4,5,1,1451,188.0,False,0.4507931
j25594,33.0,221.0,19.0,240.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,4,2,0,2420,188.0,False,0.38868841
j824176,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,3,4,5,4,3454,188.0,False,0.41185222
j123308,33.0,221.0,10.0,231.0,7,23,delay_tolerant,4.0,4.0,0.5,2,0,5,1,5,515,188.0,False,0.45309465
j268414,33.0,221.0,30.0,251.0,7,23,delay_tolerant,23.0,11.5,0.5,2,1,5,2,8,1528,188.0,False,0.47748861
j268414,33.0,221.0,15.0,236.0,7,23,delay_tolerant,18.0,9.0,0.5,2,2,5,0,7,2507,188.0,False,0.0976806
j645837,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,5,8,6,3586,188.0,False,0.38032101
j916109,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,6,4,7,647,188.0,False,0.06403669
j668718,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,6,7,0,1670,188.0,False,0.7759309
j245601,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,6,1,6,2616,188.0,False,0.52223945
j321934,33.0,221.0,13.0,234.0,7,23,delay_tolerant,5.0,4.0,0.5,2,3,6,9,6,3696,188.0,False,0.79951519
j70215,33.0,192.0,7.0,199.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,7,2,0,720,159.0,False,0.42932
j61837,33.0,164.0,5.0,169.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,7,2,3,1723,131.0,False,0.15309837
j258600,33.0,221.0,8.0,229.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,7,3,6,2736,188.0,False,0.29957555
j210271,33.0,221.0,15.0,236.0,7,23,delay_tolerant,9.0,4.5,0.5,2,3,7,2,7,3727,188.0,False,0.23386065
j85397,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,8,0,6,806,188.0,False,0.43990394
j617507,33.0,221.0,14.0,235.0,7,23,delay_tolerant,10.0,5.0,0.5,2,1,8,5,3,1853,188.0,False,0.78891085
j841980,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,8,8,1,2881,188.0,False,0.11663305
j713636,33.0,192.0,6.0,198.0,7,23,delay_tolerant,3.0,4.0,0.5,2,3,8,3,7,3837,159.0,False,0.40010017
j670404,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,9,8,9,989,188.0,False,0.09179118
j365295,33.0,221.0,14.0,235.0,7,23,delay_tolerant,4.0,4.0,0.5,2,1,9,5,6,1956,188.0,False,0.39145602
j320332,33.0,36.0,1.0,37.0,7,8,delay_tolerant,1.0,4.0,0.5,2,2,9,2,3,2923,3.0,False,0.58252244
j245601,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,9,5,4,3954,188.0,False,0.06897478
j484082,33.0,221.0,14.0,235.0,7,23,delay_tolerant,14.0,7.0,0.5,2,0,0,3,5,35,188.0,False,0.06664184
j749070,33.0,192.0,7.0,199.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,0,1,2,1012,159.0,False,0.73051011
j479493,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,2,0,9,0,2090,3.0,False,0.40749776
j857894,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,0,4,5,3045,188.0,False,0.35138227
j720882,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,1,8,9,189,188.0,False,0.68631973
j479493,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,1,6,3,1163,188.0,False,0.08476335
j774812,33.0,221.0,16.0,237.0,7,23,delay_tolerant,18.0,9.0,0.5,2,2,1,8,5,2185,188.0,False,0.85971496
j795805,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,1,9,5,3195,188.0,False,0.77542601
j728497,33.0,221.0,14.0,235.0,7,23,delay_tolerant,7.0,4.0,0.5,2,0,2,2,4,224,188.0,False,0.38964476
j470661,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,1,2,0,5,1205,188.0,False,0.46870744
j769072,33.0,221.0,9.0,230.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,2,0,0,2200,188.0,False,0.39771555
j117869,33.0,221.0,15.0,236.0,7,23,delay_tolerant,11.0,5.5,0.5,2,3,2,4,5,3245,188.0,False,0.78523021
j717630,33.0,221.0,15.0,236.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,3,1,0,310,188.0,False,0.02899394
j547245,33.0,221.0,30.0,251.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,3,6,6,1366,188.0,False,0.67138865
j531649,33.0,221.0,8.0,229.0,7,23,delay_tolerant,8.0,4.0,0.5,2,2,3,6,0,2360,188.0,False,0.30254775
j244379,33.0,221.0,24.0,245.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,3,5,8,3358,188.0,False,0.77954712
j180552,33.0,234.0,15.0,249.0,7,23,delay_tolerant,11.0,5.5,0.5,2,0,4,8,0,480,201.0,False,0.98390884
j718846,33.0,234.0,15.0,249.0,7,23,delay_tolerant,14.0,7.0,0.5,2,1,4,9,5,1495,201.0,False,0.27897823
j229263,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,4,9,2,2492,201.0,False,0.44585174
j356765,33.0,221.0,8.0,229.0,7,23,delay_tolerant,5.0,4.0,0.5,2,3,4,4,3,3443,188.0,False,0.54759081
j400671,33.0,234.0,30.0,264.0,7,23,delay_tolerant,22.0,11.0,0.5,2,0,5,9,8,598,201.0,False,0.55104907
j622945,33.0,192.0,7.0,199.0,7,23,delay_tolerant,6.0,4.0,0.5,2,1,5,1,5,1515,159.0,False,0.15657067
j55513,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,5,8,8,2588,201.0,False,0.58324617
j251473,33.0,221.0,9.0,230.0,7,23,delay_tolerant,6.0,4.0,0.5,2,3,5,3,2,3532,188.0,False,0.72391251
j450848,33.0,221.0,9.0,230.0,7,23,delay_tolerant,4.0,4.0,0.5,2,0,6,2,5,625,188.0,False,0.94402848
j88100,33.0,192.0,6.0,198.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,6,7,0,1670,159.0,False,0.72538011
j900953,33.0,36.0,2.0,38.0,7,9,delay_tolerant,1.0,4.0,0.5,2,2,6,2,1,2621,3.0,False,0.60330695
j414981,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,6,1,6,3616,201.0,False,0.23325077
j563583,33.0,234.0,27.0,261.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,7,8,6,786,201.0,False,0.09792016
j67117,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,7,6,0,1760,188.0,False,0.63433463
j160841,33.0,234.0,15.0,249.0,7,23,delay_tolerant,4.0,4.0,0.5,2,2,7,2,8,2728,201.0,False,0.62518272
j310161,33.0,234.0,15.0,249.0,7,23,delay_tolerant,6.0,4.0,0.5,2,3,7,9,2,3792,201.0,False,0.83935885
j93446,33.0,164.0,5.0,169.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,8,8,1,881,131.0,False,0.44610208
j237583,33.0,192.0,7.0,199.0,7,23,delay_tolerant,4.0,4.0,0.5,2,1,8,4,9,1849,159.0,False,0.1720434
j724914,33.0,221.0,11.0,232.0,7,23,delay_tolerant,2.0,4.0,0.5,2,2,8,8,9,2889,188.0,False,0.22472676
j750683,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,8,6,5,3865,201.0,False,0.4763989
j617507,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,9,6,9,969,201.0,False,0.31205266
j279153,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,9,1,7,1917,201.0,False,0.18026714
j547245,33.0,234.0,30.0,264.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,9,8,1,2981,201.0,False,0.10785127
j550404,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,9,5,4,3954,188.0,False,0.41235092
j554962,33.0,234.0,15.0,249.0,7,23,delay_tolerant,13.0,6.5,0.5,2,0,0,8,3,83,201.0,False,0.33751829
j783345,33.0,221.0,9.0,230.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,0,6,1,1061,188.0,False,0.96527547
j375791,33.0,192.0,7.0,199.0,7,23,delay_tolerant,5.0,4.0,0.5,2,2,0,1,5,2015,159.0,False,0.85641276
j784905,33.0,234.0,15.0,249.0,7,23,delay_tolerant,6.0,4.0,0.5,2,3,0,3,8,3038,201.0,False,0.18349141
j191006,33.0,234.0,15.0,249.0,7,23,delay_tolerant,14.0,7.0,0.5,2,0,1,3,3,133,201.0,False,0.75335335
j270706,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,1,6,6,1166,188.0,False,0.48019784
j765507,33.0,221.0,12.0,233.0,7,23,delay_tolerant,5.0,4.0,0.5,2,2,1,4,4,2144,188.0,False,0.92609864
j244379,33.0,234.0,18.0,252.0,7,23,delay_tolerant,18.0,9.0,0.5,2,3,1,9,3,3193,201.0,False,0.6082052
j826719,33.0,221.0,9.0,230.0,7,23,delay_tolerant,6.0,4.0,0.5,2,0,2,4,7,247,188.0,False,0.20399343
j423620,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,2,4,3,1243,201.0,False,0.19596827
j297925,33.0,221.0,11.0,232.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,2,0,3,2203,188.0,False,0.96729918
j837400,33.0,234.0,15.0,249.0,7,23,delay_tolerant,5.0,4.0,0.5,2,3,2,4,2,3242,201.0,False,0.91827644
j531889,33.0,234.0,15.0,249.0,7,23,delay_tolerant,13.0,6.5,0.5,2,0,3,6,7,367,201.0,False,0.48285919
j900953,33.0,36.0,3.0,39.0,7,9,delay_tolerant,1.0,4.0,0.5,2,1,3,8,4,1384,3.0,False,0.56394038
j294189,33.0,36.0,4.0,40.0,7,9,delay_tolerant,1.0,4.0,0.5,2,2,3,5,6,2356,3.0,False,0.54709785
j78991,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,3,6,1,3361,201.0,False,0.76347706
j750683,33.0,234.0,14.0,248.0,7,23,delay_tolerant,8.0,4.0,0.5,2,0,4,1,5,415,201.0,False,0.47448592
j531889,33.0,234.0,15.0,249.0,7,23,delay_tolerant,14.0,7.0,0.5,2,1,4,5,6,1456,201.0,False,0.12263015
j895429,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,4,8,1,2481,201.0,False,0.32428344
j150411,33.0,234.0,16.0,250.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,4,6,0,3460,201.0,False,0.56827604
j724914,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,5,9,6,596,201.0,False,0.35107439
j174745,33.0,221.0,11.0,232.0,7,23,delay_tolerant,11.0,5.5,0.5,2,1,5,4,0,1540,188.0,False,0.81354848
j807179,33.0,221.0,8.0,229.0,7,23,delay_tolerant,7.0,4.0,0.5,2,2,5,5,7,2557,188.0,False,0.947905
j441144,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,5,8,7,3587,201.0,False,0.2419981
j216884,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,6,6,6,666,201.0,False,0.8891461
j832604,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,6,0,1,1601,201.0,False,0.71570684
j708243,33.0,36.0,1.0,37.0,7,8,delay_tolerant,1.0,4.0,0.5,2,2,6,7,8,2678,3.0,False,0.5869555
j722450,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,6,2,9,3629,201.0,False,0.13039061
j585459,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,7,6,1,761,201.0,False,0.41095021
j576375,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,7,4,7,1747,201.0,False,0.9953525
j547180,33.0,192.0,6.0,198.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,7,3,0,2730,159.0,False,0.64835141
j824176,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,7,7,4,3774,201.0,False,0.5916834
j900953,33.0,234.0,15.0,249.0,7,23,delay_tolerant,12.0,6.0,0.5,2,0,8,8,0,880,201.0,False,0.03561723
j556274,33.0,234.0,25.0,259.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,8,2,7,1827,201.0,False,0.32088833
j109382,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,8,9,7,2897,201.0,False,0.48815579
j663258,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,8,2,7,3827,201.0,False,0.64166483
j340574,33.0,221.0,10.0,231.0,7,23,delay_tolerant,8.0,4.0,0.5,2,0,9,3,0,930,188.0,False,0.85711594
j683116,33.0,234.0,21.0,255.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,9,1,9,1919,201.0,False,0.45806849
j61837,33.0,221.0,11.0,232.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,9,9,6,2996,188.0,False,0.27445346
j867954,33.0,221.0,8.0,229.0,7,23,delay_tolerant,5.0,4.0,0.5,2,3,9,9,9,3999,188.0,False,0.28128212
j717499,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,0,4,6,46,201.0,False,0.13781092
j711692,33.0,221.0,10.0,231.0,7,23,delay_tolerant,2.0,4.0,0.5,2,1,0,5,2,1052,188.0,False,0.1455388
j576375,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,0,1,7,2017,201.0,False,0.30531869
j786664,33.0,234.0,15.0,249.0,7,23,delay_tolerant,11.0,5.5,0.5,2,3,0,4,5,3045,201.0,False,0.76658457
j68034,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,1,6,5,165,201.0,False,0.41322064
j386892,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,1,8,9,1189,201.0,False,0.85956682
j77278,33.0,221.0,11.0,232.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,1,8,8,2188,188.0,False,0.94915316
j79723,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,1,4,3,3143,201.0,False,0.07542015
j578851,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,2,8,6,286,201.0,False,0.71082287
j340574,33.0,221.0,11.0,232.0,7,23,delay_tolerant,3.0,4.0,0.5,2,1,2,8,4,1284,188.0,False,0.08526589
j859006,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,2,4,3,2243,201.0,False,0.07172816
j89208,33.0,234.0,14.0,248.0,7,23,delay_tolerant,14.0,7.0,0.5,2,3,2,8,0,3280,201.0,False,0.27576925
j857943,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,0,3,6,8,368,188.0,False,0.10160256
j61837,33.0,234.0,15.0,249.0,7,23,delay_tolerant,14.0,7.0,0.5,2,1,3,4,1,1341,201.0,False,0.66297182
j643619,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,3,4,5,2345,201.0,False,0.71611956
j68034,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,3,7,9,3379,201.0,False,0.63926427
j692585,33.0,234.0,30.0,264.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,4,5,5,455,201.0,False,0.57535687
j30562,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,4,7,3,1473,188.0,False,0.7812391
j720882,33.0,234.0,13.0,247.0,7,23,delay_tolerant,6.0,4.0,0.5,2,2,4,8,1,2481,201.0,False,0.77257841
j252894,33.0,221.0,11.0,232.0,7,23,delay_tolerant,10.0,5.0,0.5,2,3,4,5,6,3456,188.0,False,0.87025602
j67296,33.0,221.0,10.0,231.0,7,23,delay_tolerant,9.0,4.5,0.5,2,0,5,7,9,579,188.0,False,0.6931958
j103793,33.0,234.0,15.0,249.0,7,23,delay_tolerant,12.0,6.0,0.5,2,1,5,9,7,1597,201.0,False,0.35587436
j280302,33.0,234.0,15.0,249.0,7,23,delay_tolerant,8.0,4.0,0.5,2,2,5,2,8,2528,201.0,False,0.52468054
j581096,33.0,234.0,15.0,249.0,7,23,delay_tolerant,13.0,6.5,0.5,2,3,5,1,5,3515,201.0,False,0.49060002
j574163,33.0,36.0,2.0,38.0,7,9,delay_tolerant,1.0,4.0,0.5,2,0,6,6,1,661,3.0,False,0.10786686
j308188,33.0,221.0,11.0,232.0,7,23,delay_tolerant,10.0,5.0,0.5,2,1,6,3,0,1630,188.0,False,0.81174309
j479493,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,2,6,2,3,2623,201.0,False,0.91285386
j837400,33.0,234.0,15.0,249.0,7,23,delay_tolerant,8.0,4.0,0.5,2,3,6,2,7,3627,201.0,False,0.98440889
j93446,33.0,234.0,15.0,249.0,7,23,delay_tolerant,9.0,4.5,0.5,2,0,7,6,3,763,201.0,False,0.24796766
j479493,33.0,234.0,15.0,249.0,7,23,delay_tolerant,13.0,6.5,0.5,2,1,7,9,1,1791,201.0,False,0.09564019
j885866,33.0,234.0,14.0,248.0,7,23,delay_tolerant,12.0,6.0,0.5,2,2,7,6,9,2769,201.0,False,0.11104185
j857894,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,7,4,9,3749,201.0,False,0.80429697
j867952,33.0,234.0,30.0,264.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,8,7,3,873,201.0,False,0.63174168
j210271,33.0,36.0,2.0,38.0,7,9,delay_tolerant,7.0,4.0,0.5,2,1,8,9,7,1897,3.0,False,0.75612014
j581096,33.0,221.0,11.0,232.0,7,23,delay_tolerant,10.0,5.0,0.5,2,2,8,6,8,2868,188.0,False,0.9051964
j448396,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,8,7,6,3876,201.0,False,0.22626926
j867952,33.0,234.0,30.0,264.0,7,23,delay_tolerant,30.0,15.0,0.5,2,0,9,5,9,959,201.0,False,0.36408531
j451008,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,1,9,6,4,1964,201.0,False,0.7923711
j244379,33.0,234.0,19.0,253.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,9,7,1,2971,201.0,False,0.2593919
j843894,33.0,234.0,15.0,249.0,7,23,delay_tolerant,11.0,5.5,0.5,2,3,9,8,1,3981,201.0,False,0.50604086
j603679,33.0,234.0,15.0,249.0,7,23,delay_tolerant,10.0,5.0,0.5,2,0,0,7,5,75,201.0,False,0.44345067
j61837,33.0,192.0,6.0,198.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,0,3,4,1034,159.0,False,0.59530516
j563583,33.0,221.0,10.0,231.0,7,23,delay_tolerant,5.0,4.0,0.5,2,2,0,0,9,2009,188.0,False,0.98820287
j622945,33.0,234.0,15.0,249.0,7,23,delay_tolerant,15.0,7.5,0.5,2,3,0,6,1,3061,201.0,False,0.10371501
j259828,33.0,221.0,8.0,229.0,7,23,delay_tolerant,13.0,6.5,0.5,2,0,1,9,9,199,188.0,False,0.48464238
j61376,33.0,192.0,6.0,198.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,1,7,5,1175,159.0,False,0.95898681
j864318,33.0,221.0,8.0,229.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,1,1,1,2111,188.0,False,0.34787688
j610528,33.0,221.0,8.0,229.0,7,23,delay_tolerant,30.0,15.0,0.5,2,3,1,7,5,3175,188.0,False,0.74059731
j764998,33.0,36.0,2.0,38.0,7,9,delay_tolerant,7.0,4.0,0.5,2,0,2,6,3,263,3.0,False,0.92927042
j210271,33.0,36.0,3.0,39.0,7,9,delay_tolerant,21.0,10.5,0.5,2,1,2,4,4,1244,3.0,False,0.24060742
j257542,33.0,221.0,8.0,229.0,7,23,delay_tolerant,11.0,5.5,0.5,2,2,2,0,6,2206,188.0,False,0.08138025
j797743,33.0,221.0,8.0,229.0,7,23,delay_tolerant,20.0,10.0,0.5,2,3,2,0,2,3202,188.0,False,0.07569303
j629976,33.0,221.0,9.0,230.0,7,23,delay_tolerant,12.0,6.0,0.5,2,0,3,1,0,310,188.0,False,0.07299362
j588581,33.0,192.0,7.0,199.0,7,23,delay_tolerant,11.0,5.5,0.5,2,1,3,9,1,1391,159.0,False,0.35052085
j390300,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,2,3,6,2,2362,188.0,False,0.12621463
j444660,33.0,192.0,6.0,198.0,7,23,delay_tolerant,1.0,4.0,0.5,2,3,3,6,9,3369,159.0,False,0.40502583
j584471,33.0,221.0,8.0,229.0,7,23,delay_tolerant,6.0,4.0,0.5,2,0,4,6,9,469,188.0,False,0.75412758
j599441,33.0,221.0,8.0,229.0,7,23,delay_tolerant,30.0,15.0,0.5,2,1,4,6,7,1467,188.0,False,0.2982262
j258600,33.0,221.0,8.0,229.0,7,23,delay_tolerant,30.0,15.0,0.5,2,2,4,2,7,2427,188.0,False,0.47941818
j883875,33.0,221.0,8.0,229.0,7,23,delay_tolerant,4.0,4.0,0.5,2,3,4,8,3,3483,188.0,False,0.1273688
j179257,33.0,221.0,9.0,230.0,7,23,delay_tolerant,15.0,7.5,0.5,2,0,5,3,2,532,188.0,False,0.69828971
j683116,33.0,221.0,8.0,229.0,7,23,delay_tolerant,1.0,4.0,0.5,2,1,5,2,6,1526,188.0,False,0.31767479
j244882,33.0,221.0,8.0,229.0,7,23,delay_tolerant,18.0,9.0,0.5,2,2,5,3,7,2537,188.0,False,0.13522577
j475852,33.0,221.0,8.0,229.0,7,23,delay_tolerant,18.0,9.0,0.5,2,3,5,3,1,3531,188.0,False,0.95467056
